filename,transcription
03-01-06-01-01-02-13.wav,KIDS ARE TALKING BY THE DOOR
03-01-06-01-02-01-13.wav,DOGS ARE SITTING BY THE DOOR
03-01-06-01-02-02-13.wav,DOGS ARE SITTING BY THE DOOR
03-01-06-02-01-01-13.wav,KIDS ARE TALKING BY THE DOOR
03-01-06-02-01-02-13.wav,KIDS ARE TALKING BY THE DOOR
03-01-06-02-02-01-13.wav,DOGS ARE SITTING BY THE DOOR
03-01-06-02-02-02-13.wav,DOGS ARE SITTING BY THE DOOR
03-01-07-01-01-01-13.wav,KITSYOARE TALKING BY THE DOOR
03-01-07-01-01-02-13.wav,KIT YOUR TALKING BY THE DOOR
03-01-07-01-02-01-13.wav,DOGS ARE SITTING BY THE DOOR
03-01-07-01-02-02-13.wav,DOGS ARE SITTING BY THE DOOR
03-01-07-02-01-01-13.wav,KIDSYARE TALKING BY THE DOOR
03-01-07-02-01-02-13.wav,KIDS ARE TALKING BY THE DOOR
03-01-07-02-02-01-13.wav,DOGS ARE SITTING BY THE DOOR
03-01-07-02-02-02-13.wav,DOGS ARE SITTING BY THE DOOR
03-01-08-01-01-01-13.wav,KIDS ARE TALKING BY THE DOOR
03-01-08-01-01-02-13.wav,KIPE YHOIR TALKING BY THE DOOR
03-01-08-01-02-01-13.wav,DOGS ARE SITTING BY THE DOOR
03-01-08-01-02-02-13.wav,DOGS ARE SITTING BY THE DOOR
03-01-08-02-01-01-13.wav,KIDS ARE TALKING BY THE DOOR
03-01-08-02-01-02-13.wav,KITS ARE TALKING BY THE DOOR
03-01-08-02-02-01-13.wav,DOGS ARE SITTING BY THE DOOR
03-01-08-02-02-02-13.wav,DOGS ARE SITTING BY THE DOOR
03-01-01-01-01-01-14.wav,KIDS ARE TALKING BY THE DOOR
03-01-01-01-01-02-14.wav,KIDS ARE TALKING BY THE DOOR
03-01-01-01-02-01-14.wav,DOGS ARE SITTING BY THE DOOR
03-01-01-01-02-02-14.wav,DOGS ARE SITTING BY THE DOOR
03-01-02-01-01-01-14.wav,KIDS ARE TALKING BY THE DOOR
03-01-02-01-01-02-14.wav,KIDS ARE TALKING BY THE DOOR
03-01-02-01-02-01-14.wav,TOGS ARE SITTING BY THE DOOR
03-01-02-01-02-02-14.wav,DOGS ARE SITTING BY THE DOOR
03-01-02-02-01-01-14.wav,KIDS ARE TALKING BY THE DOOR
03-01-02-02-01-02-14.wav,KITS ARE TALKING BY THE DOOR
03-01-02-02-02-01-14.wav,DOGS ARE SITTING BY THE DOOR
03-01-02-02-02-02-14.wav,DOGS ARE SITTING BY THE DOOR
03-01-03-01-01-01-14.wav,KANTS ARE TALKING BY THE DOOR
03-01-03-01-01-02-14.wav,KIDS ARE TALKING BY THE DOOR
03-01-03-01-02-01-14.wav,DOGS ARE SITTING BY THE DOOR
03-01-03-01-02-02-14.wav,DOGS ARE SITTING BY THE DOOR
03-01-03-02-01-01-14.wav,KIT THEY'RE TALKING BY THE DOOR
03-01-03-02-01-02-14.wav,KINS ARE TALKING BY THE DOOR
03-01-03-02-02-01-14.wav,DOGS ARE SITTING BY THE DOOR
03-01-03-02-02-02-14.wav,DOGS ARE SITTING BY THE DOOR
03-01-04-01-01-01-14.wav,KIDS ARE TALKING BY THE DOOR
03-01-04-01-01-02-14.wav,KIDS ARE TALKING BY THE DOOR
03-01-04-01-02-01-14.wav,DOGS ARE SITTING BY THE DOOR
03-01-04-01-02-02-14.wav,DOGS ARE SITTING BY THE DOOR
03-01-04-02-01-01-14.wav,KIDS ARE TALKING BY THE DOOR
03-01-04-02-01-02-14.wav,KITS ARE TALKING BY THE DOOR
03-01-04-02-02-01-14.wav,DOGS ARE SITTING BY THE DOOR
03-01-04-02-02-02-14.wav,DOGS ARE SITTING BY THE DOOR
03-01-05-01-01-01-14.wav,KITS ARE TALKING BY THE DOOR
03-01-05-01-01-02-14.wav,KIDS ARE TALKING BY THE DOOR
03-01-05-01-02-01-14.wav,DOGS ARE SITTING BY THE DOOR
03-01-05-01-02-02-14.wav,DOGS ARE SITTING BY THE DOOR
03-01-05-02-01-01-14.wav,CAN'T TARE TALKING BY THE DOOR
03-01-05-02-01-02-14.wav,KITS ARE TALKING BY THE DOOR
03-01-05-02-02-01-14.wav,DOGS ARE FETTING BY THE DOOR
03-01-05-02-02-02-14.wav,DOGS ARE SETTING BY THE DOOR
03-01-06-01-01-01-14.wav,KIDS ARE TALKING BY THE DOOR
03-01-06-01-01-02-14.wav,KIDS ARE TALKING BY THE DOOR
03-01-06-01-02-01-14.wav,DOGS ARE SITTING BY THE DOOR
03-01-06-01-02-02-14.wav,DOCS ARE SITTING BY THE DOOR
03-01-06-02-01-01-14.wav,KIDS ARE TALKING BY THE DOOR
03-01-06-02-01-02-14.wav,KIDS ARE TALKING BY THE DOOR
03-01-06-02-02-01-14.wav,DOGS ARE SITTING BY THE DOOR
03-01-06-02-02-02-14.wav,DONTS E'RE SITTING BY THE DOOR
03-01-07-01-01-01-14.wav,KIDS ARE TALKING BY THE DOOR
03-01-07-01-01-02-14.wav,KITS ARE TALKING BY THE DOOR
03-01-07-01-02-01-14.wav,DOGS ARE SITTING BY THE DOOR
03-01-07-01-02-02-14.wav,DOGS ARE SITTING BY THE DOOR
03-01-07-02-01-01-14.wav,KIDS ARE TALKING BY THE DOOR
03-01-07-02-01-02-14.wav,KIDS ARE TALKING BY THE DOOR
03-01-07-02-02-01-14.wav,TOKS ARE SITTING BY THE DOOR
03-01-07-02-02-02-14.wav,DOGS ARE SITTING BY THE DOOR
03-01-08-01-01-01-14.wav,KIDS ARE TALKING BY THE DOOR
03-01-08-01-01-02-14.wav,KITS ARE TALKING BY THE DOOR
03-01-08-01-02-01-14.wav,DOGS AR SITTING BY THE DOOR
03-01-08-01-02-02-14.wav,DOGS ARE SITTING BY THE DOOR
03-01-08-02-01-01-14.wav,KIDS ARE TALKING BY THE DOOR
03-01-08-02-01-02-14.wav,KIDS ARE TALKING BY THE DOOR
03-01-08-02-02-01-14.wav,DOKS ARE SITTING BY THE DOOR
03-01-08-02-02-02-14.wav,DOXAR SITTING BY THE DOOR
03-01-01-01-01-01-15.wav,KIDS ARE TALKING BY THE DOOR
03-01-01-01-01-02-15.wav,KIDS ARE TALKING BY THE DOOR
03-01-01-01-02-01-15.wav,DOGS ARE SITTING BY THE DOOR
03-01-01-01-02-02-15.wav,DOGS ARE SITTING BY THE DOOR
03-01-02-01-01-01-15.wav,KITS ARE TALKING BY THE DOOR
03-01-02-01-01-02-15.wav,KIDS ARE TALKING BY THE DOOR
03-01-02-01-02-01-15.wav,DOGS ARE SITTING BY THE DOOR
03-01-02-01-02-02-15.wav,DOGS ARE SITTING BY THE DOOR
03-01-02-02-01-01-15.wav,KITS ARE TALKING BY THE DOOR
03-01-02-02-01-02-15.wav,KIDS ARE TALKING BY THE DOOR
03-01-02-02-02-01-15.wav,DOGS ARE SITTING BY THE DOOR
03-01-02-02-02-02-15.wav,DOGS ARE SITTING BY THE DOOR
03-01-03-01-01-01-15.wav,KITS ARE TALKING BY THE DOOR
03-01-03-01-01-02-15.wav,KITS ARE TALKING BY THE DOOR
03-01-03-01-02-01-15.wav,DOGS ARE SITTING BY THE DOOR
03-01-03-01-02-02-15.wav,DOGS ARE SITTING BY THE DOOR
03-01-03-02-01-01-15.wav,KITS ARE TALKING BY THE DOOR
03-01-03-02-01-02-15.wav,KIDS ARE TALKING BY THE DOOR
03-01-03-02-02-01-15.wav,DOGS ARE SITTING BY THE DOOR
03-01-03-02-02-02-15.wav,DOCTOR SITTING BY THE DOOR
03-01-04-01-01-01-15.wav,KITSARE TALKING BY THE DOOR
03-01-04-01-01-02-15.wav,KIDS ARE TALKING BY THE DOOR
03-01-04-01-02-01-15.wav,DOGS ARE SITTING BY THE DOOR
03-01-04-01-02-02-15.wav,DOGS ARE SITTING BY THE DOOR
03-01-04-02-01-01-15.wav,GET THE TALKING BY THE DOOR
03-01-04-02-01-02-15.wav,GET THEY'RE TALKING BY THE DOOR
03-01-04-02-02-01-15.wav,DOCTOR SITTING BY THE DOOR
03-01-04-02-02-02-15.wav,DOGS ARE SITTING BY THE DOOR
03-01-05-01-01-01-15.wav,KITS ARE TALKING BY THE DOOR
03-01-05-01-01-02-15.wav,KIDS ARE TALKING BY THE DOOR
03-01-05-01-02-01-15.wav,DOGS ARE SITTING BY THE DOOR
03-01-05-01-02-02-15.wav,DOGS ARE SITTING BY THE DOOR
03-01-05-02-01-01-15.wav,GET YOU'RE TALKING BY THE DOOR
03-01-05-02-01-02-15.wav,KINS ARE TALKING BY THE DOOR
03-01-05-02-02-01-15.wav,DOGS ARE SITTING BY THE DOOR
03-01-05-02-02-02-15.wav,DOGS ARE SITTING BY THE DOOR
03-01-06-01-01-01-15.wav,KITS ARE TALKING BY THE DOOR
03-01-06-01-01-02-15.wav,KEEPS ARE TALKING BY THE DOOR
03-01-06-01-02-01-15.wav,DOGS ARE SITTING BY THE DOOR
03-01-06-01-02-02-15.wav,DOGS ARE SITTING BY THE DOOR
03-01-06-02-01-01-15.wav,GET TE TALKING BY THE DOOR
03-01-06-02-01-02-15.wav,KEEP THEIR TALKING BY THE DOOR
03-01-06-02-02-01-15.wav,DOGS ARE SITTING BY THE DOOR
03-01-06-02-02-02-15.wav,DOGS ARE SITTING BY THE DOOR
03-01-07-01-01-01-15.wav,KIDS ARE TALKING BY THE DOOR
03-01-07-01-01-02-15.wav,KIDS ARE TALKING BY THE DOOR
03-01-07-01-02-01-15.wav,DOGS ARE SITTING BY THE DOOR
03-01-07-01-02-02-15.wav,DOGS ARE SITTING BY THE DOOR
03-01-07-02-01-01-15.wav,KIDS ARE TALKING BY THE DOOR
03-01-07-02-01-02-15.wav,KITS ARE TALKING BY THE DOOR
03-01-07-02-02-01-15.wav,DOGS ARE SITTING BY THE DOOR
03-01-07-02-02-02-15.wav,DOGS ARE SITTING BY THE DOOR
03-01-08-01-01-01-15.wav,KITS ARE TALKING BY THE DOOR
03-01-08-01-01-02-15.wav,KITZAR TALKING BY THE DOOR
03-01-08-01-02-01-15.wav,DOGS ARE SITTING BY THE DOOR
03-01-08-01-02-02-15.wav,DONKS ARE SITTING BY THE DOOR
03-01-08-02-01-01-15.wav,GET THEY'R TALKING BY THE DOOR
03-01-08-02-01-02-15.wav,KET TE TALKING BY THE DOOR
03-01-08-02-02-01-15.wav,DOCTOR SITTING BY THE DOOR
03-01-08-02-02-02-15.wav,DOGS ARE SITTING BY THE DOOR
03-01-01-01-01-01-16.wav,KIDS ARE TALKING BY THE DOOR
03-01-01-01-01-02-16.wav,KIDS ARE TALKING BY THE DOOR
03-01-01-01-02-01-16.wav,DOGS ARE SITTING BY THE DOOR
03-01-01-01-02-02-16.wav,DOGS ARE SITTING BY THE DOOR
03-01-02-01-01-01-16.wav,KIDS ARE TALKING BY THE DOOR
03-01-02-01-01-02-16.wav,KIDS ARE TALKING BY THE DOOR
03-01-02-01-02-01-16.wav,DOGS ARE SITTING BY THE DOOR
03-01-02-01-02-02-16.wav,DOGS ARE SITTING BY THE DOOR
03-01-02-02-01-01-16.wav,KIDS ARE TALKING BY THE DOOR
03-01-02-02-01-02-16.wav,KIDS ARE TALKING BY THE DOOR
03-01-02-02-02-01-16.wav,DOGS ARE SITTING BY THE DOOR
03-01-02-02-02-02-16.wav,DOGS ARE SITTING BY THE DOOR
03-01-03-01-01-01-16.wav,KIDS ARE TALKING BY THE DOOR
03-01-03-01-01-02-16.wav,KIDS ARE TALKING BY THE DOOR
03-01-03-01-02-01-16.wav,DOGS ARE SITTING BY THE DOOR
03-01-03-01-02-02-16.wav,DOGS ARE SITTING BY THE DOOR
03-01-03-02-01-01-16.wav,KIDS ARE TALKING BY THE DOOR
03-01-03-02-01-02-16.wav,KIDS ARE TALKING BY THE DOOR
03-01-03-02-02-01-16.wav,DOGS ARE SITTING BY THE DOOR
03-01-03-02-02-02-16.wav,DOGS ARE SITTING BY THE DOOR
03-01-04-01-01-01-16.wav,KIDS ARE TALKING BY THE DOOR
03-01-04-01-01-02-16.wav,KITS ARE TALKING BY THE DOOR
03-01-04-01-02-01-16.wav,DOGS ARE SITTING BY THE DOOR
03-01-04-01-02-02-16.wav,DOGS ARE SITTING BY THE DOOR
03-01-04-02-01-01-16.wav,KIDS ARE TALKING BY THE DOOR
03-01-04-02-01-02-16.wav,KIDS ARE TALKING BY THE DOOR
03-01-04-02-02-01-16.wav,DOGS ARE SITTING BY THE DOOR
03-01-04-02-02-02-16.wav,DOGS ARE SITTING BY THE DOOR
03-01-05-01-01-01-16.wav,KIDS ARE TALKING BY THE DOOR
03-01-05-01-01-02-16.wav,KIDS ARE TALKING BY THE DOOR
03-01-05-01-02-01-16.wav,DOGS ARE SITTING BY THE DOOR
03-01-05-01-02-02-16.wav,DOGS ARE SITTING BY THE DOOR
03-01-05-02-01-01-16.wav,KIDS ARE TALKING BY THE DOOR
03-01-05-02-01-02-16.wav,KEADS ARE TALKING BY THE DOOR
03-01-05-02-02-01-16.wav,DOBS ARE SITTING BY THE DOOR
03-01-05-02-02-02-16.wav,DOGS ARE SITTING BY THE DOOR
03-01-06-01-01-01-16.wav,KIDS ARE TALKING BY THE DOOR
03-01-06-01-01-02-16.wav,KIDS ARE TALKING BY THE DOOR
03-01-06-01-02-01-16.wav,DOGS ARE SITTING BY THE DOOR
03-01-06-01-02-02-16.wav,DOGS ARE SITTING BY THE DOOR
03-01-06-02-01-01-16.wav,KIDS ARE TALKING BY THE DOOR
03-01-06-02-01-02-16.wav,KITS ARE TALKING BY THE DOOR
03-01-06-02-02-01-16.wav,DOBS ARE SITTING BY THE DOOR
03-01-06-02-02-02-16.wav,DOBS ARE SITTING BY THE DOOR
03-01-07-01-01-01-16.wav,KIDS ARE TALKING BY THE DOOR
03-01-07-01-01-02-16.wav,KIDS ARE TALKING BY THE DOOR
03-01-07-01-02-01-16.wav,DOGS ARE SITTING BY THE DOOR
03-01-07-01-02-02-16.wav,DOGS ARE SITTING BY THE DOOR
03-01-07-02-01-01-16.wav,KIDS ARE TALKING BY THE DOOR
03-01-07-02-01-02-16.wav,KIDS ARE TALKING BY THE DOOR
03-01-07-02-02-01-16.wav,DOGS ARE SITTING BY THE DOOR
03-01-07-02-02-02-16.wav,DOGS ARE SITTING BY THE DOOR
03-01-08-01-01-01-16.wav,KIDS ARE TALKING BY THE DOOR
03-01-08-01-01-02-16.wav,KIDS ARE TALKING BY THE DOOR
03-01-08-01-02-01-16.wav,DOGS ARE SITTING BY THE DOOR
03-01-08-01-02-02-16.wav,DOGS ARE SITTING BY THE DOOR
03-01-08-02-01-01-16.wav,KIDS ARE TALKING BY THE DOOR
03-01-08-02-01-02-16.wav,KITS ARE TALKING BY THE DOOR
03-01-08-02-02-01-16.wav,DOBS ARE SITTING BY THE DOOR
03-01-08-02-02-02-16.wav,DOGS ARE SITTING BY THE DOOR
03-01-01-01-01-01-17.wav,KIDSER TALKING BY THE DOOR
03-01-01-01-01-02-17.wav,KITS ARE TALKING BY THE DOOR
03-01-01-01-02-01-17.wav,DOGS ARE SITTING BY THE DOOR
03-01-01-01-02-02-17.wav,DOGS ARE SITTING BY THE DOOR
03-01-02-01-01-01-17.wav,KITS ARE TALKING BY THE DOOR
03-01-02-01-01-02-17.wav,KIDS ARE TALKING BY THE DOOR
03-01-02-01-02-01-17.wav,DOGS ARE SITTING BY THE DOOR
03-01-02-01-02-02-17.wav,DOGS ARE SITTING BY THE DOOR
03-01-02-02-01-01-17.wav,KIDS ARE TALKING BY THE DOOR
03-01-02-02-01-02-17.wav,KIDS ARE TALKING BY THE DOOR
03-01-02-02-02-01-17.wav,DOGS ARE SITTING BY THE DOOR
03-01-02-02-02-02-17.wav,DOGS ARE SITTING BY THE DOOR
03-01-03-01-01-01-17.wav,KIDS ARE TALKING BY THE DOOR
03-01-03-01-01-02-17.wav,KIDS ARE TALKING BY THE DOOR
03-01-03-01-02-01-17.wav,DOGS ARE SITTING BY THE DOOR
03-01-03-01-02-02-17.wav,DONS YOU'RE SITTING BY THE DOOR
03-01-03-02-01-01-17.wav,KIDS ARE TALKING BY THE DOOR
03-01-03-02-01-02-17.wav,KIDS ARE TALKING BY THE DOOR
03-01-03-02-02-01-17.wav,DOGS ARE SITTING BY THE DOOR
03-01-03-02-02-02-17.wav,DOGS ARE SITTING BY THE DOOR
03-01-04-01-01-01-17.wav,KIDS ARE TALKING BY THE DOOR
03-01-04-01-01-02-17.wav,KIDS ARE TALKING BY THE DOOR
03-01-04-01-02-01-17.wav,DOGS ARE SITTING BY THE DOOR
03-01-04-01-02-02-17.wav,DOGS ARE SITTING BY THE DOOR
03-01-04-02-01-01-17.wav,KIDS ARE TALKING BY THE DOOR
03-01-04-02-01-02-17.wav,KIDS ARE TALKING BY THE DOOR
03-01-04-02-02-01-17.wav,DOGS ARE SITTING BY THE DOOR
03-01-04-02-02-02-17.wav,DOGS ARE SITTING BY THE DOOR
03-01-05-01-01-01-17.wav,KIDS ARE TALKING BY THE DOOR
03-01-05-01-01-02-17.wav,KIDS ARE TALKING BY THE DOOR
03-01-05-01-02-01-17.wav,DOGS ARE SITTING BY THE DOOR
03-01-05-01-02-02-17.wav,DOGS ARE SITTING BY THE DOOR
03-01-05-02-01-01-17.wav,KIDS ARE TALKING BY THE DOOR
03-01-05-02-01-02-17.wav,KIDS ARE TALKING BY THE DOOR
03-01-05-02-02-01-17.wav,DOGS ARE SITTING BY THE DOOR
03-01-05-02-02-02-17.wav,DOGS ARE SITTING BY THE DOOR
03-01-06-01-01-01-17.wav,KIDS ARE TALKING BY THE DOOR
03-01-06-01-01-02-17.wav,KITS ARE TALKING BY THE DOOR
03-01-06-01-02-01-17.wav,DOGS ARE SITTING BY THE DOOR
03-01-06-01-02-02-17.wav,DOCTOR SITTING BY THE DOOR
03-01-06-02-01-01-17.wav,GIT TO TALKING BY THE DOOR
03-01-06-02-01-02-17.wav,KITS ARE TALKING BY THE DOOR
03-01-06-02-02-01-17.wav,DOCTOR SITTING BY THE DOOR
03-01-06-02-02-02-17.wav,DOCTOR SITTING BY THE DOOR
03-01-07-01-01-01-17.wav,KIDS ARE TALKING BY THE DOOR
03-01-07-01-01-02-17.wav,KIDS ARE TALKING BY THE DOOR
03-01-07-01-02-01-17.wav,DOGS ARE SITTING BY THE DOOR
03-01-07-01-02-02-17.wav,DOGS ARE SITTING BY THE DOOR
03-01-07-02-01-01-17.wav,KIDS ARE TALKING BY THE DOOR
03-01-07-02-01-02-17.wav,KIDS ARE TALKING BY THE DOOR
03-01-07-02-02-01-17.wav,DOGS ARE SITTING BY THE DOOR
03-01-07-02-02-02-17.wav,DOGS ARE SITTING BY THE DOOR
03-01-08-01-01-01-17.wav,KIDS ARE TALKING BY THE DOOR
03-01-08-01-01-02-17.wav,KID'S TALKING BY THE DOOR
03-01-08-01-02-01-17.wav,DOGS ARE SITTING BY THE DOOR
03-01-08-01-02-02-17.wav,DOGS ARE SITTING BY THE DOOR
03-01-08-02-01-01-17.wav,KIDS ARE TALKING BY THE DOOR
03-01-08-02-01-02-17.wav,KIDS ARE TALKING BY THE DOOR
03-01-08-02-02-01-17.wav,DOGS ARE SITTING BY THE DOOR
03-01-08-02-02-02-17.wav,DOGS ARE SITTING BY THE DOOR
03-01-01-01-01-01-18.wav,KIDS ARE TALKING BY THE DOOR
03-01-01-01-01-02-18.wav,KIDS ARE TALKING BY THE DOOR
03-01-01-01-02-01-18.wav,DOGS ARE SITTING BY THE DOOR
03-01-01-01-02-02-18.wav,DOGS ARE SITTING BY THE DOOR
03-01-02-01-01-01-18.wav,KITS ARE TALKING BY THE DOOR
03-01-02-01-01-02-18.wav,KIDS ARE TALKING BY THE DOOR
03-01-02-01-02-01-18.wav,DOGS ARE SITTING BY THE DOOR
03-01-02-01-02-02-18.wav,DOGS ARE SITTING BY THE DOOR
03-01-02-02-01-01-18.wav,KES ARE TALKING BY THE DOOR
03-01-02-02-01-02-18.wav,KIDS ARE TALKING BY THE DOOR
03-01-02-02-02-01-18.wav,DOGS ARE SITTING BY THE DOOR
03-01-02-02-02-02-18.wav,DOGS ARE SITTING BY THE DOOR
03-01-03-01-01-01-18.wav,KIDS ARE TALKING BY THE DOOR
03-01-03-01-01-02-18.wav,HITHER TALKING BY THE DOOR
03-01-03-01-02-01-18.wav,DOGS ARE SITTING BY THE DOOR
03-01-03-01-02-02-18.wav,TOGS ARE SITTING BY THE DOOR
03-01-03-02-01-01-18.wav,KID THAY'RE TALKING BY THE DOOR
03-01-03-02-01-02-18.wav,KITS ARE TALKING WHEN THE DOOR
03-01-03-02-02-01-18.wav,DOS HE'RE SITTING BY THE DOOR
03-01-03-02-02-02-18.wav,DONS ARE SITTING BY THE DOOR
03-01-04-01-01-01-18.wav,HITHEYRE TALKING BY THE DOOR
03-01-04-01-01-02-18.wav,KHITHERE TALKING BY THE DOOR
03-01-04-01-02-01-18.wav,DOGS ARE SITTING BY THE DOOR
03-01-04-01-02-02-18.wav,DOGS ARE SITTING BY THE DOOR
03-01-04-02-01-01-18.wav,KITHAR TALKING BY THE DOOR
03-01-04-02-01-02-18.wav,KID THER TALKING BY THE DOOR
03-01-04-02-02-01-18.wav,DOS ARE SITTING BY THE DOOR
03-01-04-02-02-02-18.wav,DOGS ARE SITTING BY THE DOOR
03-01-05-01-01-01-18.wav,KIDS ARE TALKING BY THE DOOR
03-01-05-01-01-02-18.wav,KIDS ARE TALKING BY THE DOOR
03-01-05-01-02-01-18.wav,DOGS ARE SITTING BY THE DOOR
03-01-05-01-02-02-18.wav,DOBS ARE SITTING BY THE DOOR
03-01-05-02-01-01-18.wav,HITHERE TALKING BY THE DOR
03-01-05-02-01-02-18.wav,HITHER TALKING MEN ADAR
03-01-05-02-02-01-18.wav,DOGLERS SITTING BY THE DOOR
03-01-05-02-02-02-18.wav,DOG OR SITTING BY THE DOOR
03-01-06-01-01-01-18.wav,KIDSARE TALKING BY THE DOOR
03-01-06-01-01-02-18.wav,KIDS ARE TALKING BY THE DOOR
03-01-06-01-02-01-18.wav,DOGS ARE SITTING BY THE DOOR
03-01-06-01-02-02-18.wav,DOGS AR SITTING BY THE DOOR
03-01-06-02-01-01-18.wav,KIDTHE'R TALKING BY THE DOOR
03-01-06-02-01-02-18.wav,KITHERTALKING BY THE DOOR
03-01-06-02-02-01-18.wav,DOSER SITTING BY THE DOOR
03-01-06-02-02-02-18.wav,DOLLAR SITTING BY THE DOOR
03-01-07-01-01-01-18.wav,KIR THER TALKING BY THE DOOR
03-01-07-01-01-02-18.wav,KITHER TALKING BY THE DOOR
03-01-07-01-02-01-18.wav,DOGS AR SITTING BY THE DOOR
03-01-07-01-02-02-18.wav,DOGS ARE SITTING BY THE DOOR
03-01-07-02-01-01-18.wav,KITHERED TALKING BY THE DOOR
03-01-07-02-01-02-18.wav,KITHER TALKING BY THE DOOR
03-01-07-02-02-01-18.wav,DOGS ARE SITTING BY THE DOOR
03-01-07-02-02-02-18.wav,DOCTORS SITTING BY THE DOOR
03-01-08-01-01-01-18.wav,KIDS ARE TALKING BY THE DOOR
03-01-08-01-01-02-18.wav,KIHER TALKING BY THE DOOR
03-01-08-01-02-01-18.wav,DOGS ARE SITTING BY THE DOOR
03-01-08-01-02-02-18.wav,DOCS ARE SITTING BY THE DOOR
03-01-08-02-01-01-18.wav,KIDS ARE TALKING BY THE DOOR
03-01-08-02-01-02-18.wav,KITHER TALKING BY THE DOOR
03-01-08-02-02-01-18.wav,DOCTOR SITTING BY THE DOOR
03-01-08-02-02-02-18.wav,DOGS ARE SITTING BY THE DOOR
03-01-01-01-01-01-19.wav,KIDS ARE TALKING BY THE DOOR
03-01-01-01-01-02-19.wav,KIDS ARE TALKING BY THE DOOR
03-01-01-01-02-01-19.wav,DOGS ARE SITTING BY THE DOOR
03-01-01-01-02-02-19.wav,DOGS ARE SITTING BY THE DOOR
03-01-02-01-01-01-19.wav,KIDS ARE TALKING BY THE DOOR
03-01-02-01-01-02-19.wav,KIDS ARE TALKING BY THE DOOR
03-01-02-01-02-01-19.wav,DOGS ARE SITTING BY THE DOOR
03-01-02-01-02-02-19.wav,DOGS ARE SITTING BY THE DOOR
03-01-02-02-01-01-19.wav,KIDS ARE TALKING BY THE DOOR
03-01-02-02-01-02-19.wav,KIDS ARE TALKING BY THE DOOR
03-01-02-02-02-01-19.wav,DOGS ARE SITTING BY THE DOOR
03-01-02-02-02-02-19.wav,DOGS ARE SITTING BY THE DOOR
03-01-03-01-01-01-19.wav,KIDS ARE TALKING BY THE DOOR
03-01-03-01-01-02-19.wav,KIDS ARE TALKING BY THE DOOR
03-01-03-01-02-01-19.wav,DOGS ARE SITTING BY THE DOOR
03-01-03-01-02-02-19.wav,DOGS ARE SITTING BY THE DOOR
03-01-03-02-01-01-19.wav,KIDS ARE TALKING BY THE DOOR
03-01-03-02-01-02-19.wav,KIDS ARE TALKING BY THE DOOR
03-01-03-02-02-01-19.wav,DOGS ARE SITTING BY THE DOOR
03-01-03-02-02-02-19.wav,DOGS ARE SITTING BY THE DOOR
03-01-04-01-01-01-19.wav,KIDS ARE TALKING BY THE DOOR
03-01-04-01-01-02-19.wav,KIDS ARE TALKING BY THE DOOR
03-01-04-01-02-01-19.wav,DODGERSON BY THE DOOR
03-01-04-01-02-02-19.wav,DOGS ARE SITTING BY THE DOOR
03-01-04-02-01-01-19.wav,KIT'S A TARCHING BY THE DOR
03-01-04-02-01-02-19.wav,KIDS ARE TALKING BY THE DOOR
03-01-04-02-02-01-19.wav,DOGS ARE SITTING BY THE DOOR
03-01-04-02-02-02-19.wav,DOGS ARE CITING BY THE DOOR
03-01-05-01-01-01-19.wav,KIDS ARE TALKING BY THE DOOR
03-01-05-01-01-02-19.wav,KIDS ARE TALKING BY THE DOOR
03-01-05-01-02-01-19.wav,DOGS ARE SITTING BY THE DOOR
03-01-05-01-02-02-19.wav,DOGS ARE SITTING BY THE DOOR
03-01-05-02-01-01-19.wav,KIDS ARE TALKING BIKE A DOOR
03-01-05-02-01-02-19.wav,KINS AE TALKING BY THA DOOR
03-01-05-02-02-01-19.wav,DOGS ARE SITTING BY THE DOR
03-01-05-02-02-02-19.wav,DOGS ARE SITTING BY THE DOOR
03-01-06-01-01-01-19.wav,KIDS ARE TALKING BY THE DOOR
03-01-06-01-01-02-19.wav,KITS ARE TALKING BY THE DOOR
03-01-06-01-02-01-19.wav,DOGS ARE SITTING BY THE DOOR
03-01-06-01-02-02-19.wav,DOGS ARE SITTING BY THE DOOR
03-01-06-02-01-01-19.wav,CANT YOU DOTTING BY THE DOOR
03-01-06-02-01-02-19.wav,DOTS A TALKING MY THEDOR
03-01-06-02-02-01-19.wav,DOGS ARE SITTING BY THE DOOR
03-01-06-02-02-02-19.wav,DOB ZO SITTING BY THE DOOR
03-01-07-01-01-01-19.wav,KIDS ARE TALKING BY THE DOOR
03-01-07-01-01-02-19.wav,CUDS ARE TALKING BY THE DOOR
03-01-07-01-02-01-19.wav,OBSETS SITTING BY THE DOOR
03-01-07-01-02-02-19.wav,DOGS ARE SITTING BY THE DOOR
03-01-07-02-01-01-19.wav,KINZO TALKING BY THE DOOR
03-01-07-02-01-02-19.wav,KIDS ARE TALKING WHY THE DOR
03-01-07-02-02-01-19.wav,DOGS ARE SITTING BY THE DOOR
03-01-07-02-02-02-19.wav,DOGS ARE SITTING PATE THE DOOR
03-01-08-01-01-01-19.wav,KIDS ARE TALKING BY THE DOOR
03-01-08-01-01-02-19.wav,KIDS ARE TALKING BY THE DOOR
03-01-08-01-02-01-19.wav,DOGS ARE SITTING BY THE DOOR
03-01-08-01-02-02-19.wav,DOGS ARE SITTING BY THE DOOR
03-01-08-02-01-01-19.wav,KIDS ARE TALKING BY THE DOOR
03-01-08-02-01-02-19.wav,KIDS ARE TALKING BY THE DOOR
